date,avgcpu,avgmem
1304224800000000,0.1342881081181304,0.4324678877624186
1304225100000000,0.1115709282179857,0.4295846244782328
1304225400000000,0.097441616288824,0.4352988714455339
1304225700000000,0.1046006889020237,0.4354788995612928
1304226000000000,0.1150416760484768,0.4432069725964283
1304226300000000,0.1299368967239003,0.4521347523445684
1304226600000000,0.1282300936523416,0.4629324363427289
1304226900000000,0.1179991390697143,0.4652643223068216
1304227200000000,0.1667053708778498,0.4945595975269037
1304227500000000,0.1128846091625997,0.5187766199541368
1304227800000000,0.1374854041694749,0.5251459077460536
1304228100000000,0.1154361635033214,0.5224141273946703
1304228400000000,0.148104863498215,0.5332457707993545
1304228700000000,0.1330856778461718,0.5473968776077998
1304229000000000,0.1164491622922476,0.5267510304244976
1304229300000000,0.0884150303116244,0.5154785284851129
1304229600000000,0.1173084768813213,0.5111069151978196
1304229900000000,0.1225383936144838,0.5055350819116549
1304230200000000,0.147900423366369,0.5082818600113717
1304230500000000,0.1191832458135142,0.5145070974198505
1304230800000000,0.0855582562678295,0.4820605429132616
1304231100000000,0.0458590026867622,0.4653570878871504
1304231400000000,0.0564817581991208,0.4793117280191898
1304231700000000,0.0760583935726694,0.4678215556495497
1304232000000000,0.0864648739838423,0.4743722059966022
1304232300000000,0.0864614578030357,0.4896040061160476
1304232600000000,0.0903780878023978,0.4746105231273936
1304232900000000,0.0774349995925032,0.467483935019187
1304233200000000,0.1231231387910967,0.4765925192888622
1304233500000000,0.1166644713986607,0.4719885903237948
1304233800000000,0.124769327296262,0.4704636560569648
1304234100000000,0.1376578365017294,0.4671204908775634
1304234400000000,0.1129937034931952,0.4647236177071137
1304234700000000,0.0929349717372869,0.4659323697229229
1304235000000000,0.1136859055795349,0.4838801451069225
1304235300000000,0.1395871625078397,0.5047995749164431
1304235600000000,0.163058142765601,0.5129795447100349
1304235900000000,0.1750689000122609,0.5351441353283457
1304236200000000,0.183100216276909,0.5295201126822868
1304236500000000,0.233272227135964,0.4510453718962379
1304236800000000,0.2459188519222722,0.344881911461413
1304237100000000,0.2260724827598465,0.3389385741297666
1304237400000000,0.2417297305896223,0.3412387868216817
1304237700000000,0.2143937739300835,0.3499434588916248
1304238000000000,0.2247840728523857,0.3459927367172311
1304238300000000,0.2071302612586713,0.3565690817543405
1304238600000000,0.200228150416764,0.3750725738914808
1304238900000000,0.1875429398938069,0.3908346838319056
1304239200000000,0.1988998522815067,0.4097402635664897
1304239500000000,0.1920851358988557,0.4054483645099673
1304239800000000,0.2078696130785441,0.3417463034952877
1304240100000000,0.1885363193745218,0.2998589737821673
1304240400000000,0.2150029288543686,0.2918470839969167
1304240700000000,0.2137490859709013,0.4297503785066512
1304241000000000,0.2948579787913692,0.3771907677825448
1304241300000000,0.3209330071440594,0.3522025309857008
1304241600000000,0.2428211502769802,0.3161228011165855
1304241900000000,0.1982242281920836,0.3107609684760493
1304242200000000,0.159601762197393,0.284717911991593
1304242500000000,0.1649483845455445,0.3171688372016144
1304242800000000,0.2023406631398299,0.3148461524964392
1304243100000000,0.2028149689045397,0.3315011904283911
1304243400000000,0.1920559214984243,0.3238261923105852
1304243700000000,0.175613544455802,0.3198363306261451
1304244000000000,0.1840982822509286,0.2974236769333314
1304244300000000,0.1939260749615477,0.2956176186468413
1304244600000000,0.2086445551613001,0.3161075889121427
1304244900000000,0.2117908091380849,0.2965075327908661
1304245200000000,0.2144608473653274,0.2891790070184608
1304245500000000,0.2025699249435236,0.2742013396172131
1304245800000000,0.1938682319961275,0.2838948435689734
1304246100000000,0.1724039625136937,0.2655430525311928
1304246400000000,0.1853788131665453,0.2151553143247273
1304246700000000,0.3948930117729793,0.4738062662065685
1304247000000000,0.4449314132511952,0.5366912670798913
1304247300000000,0.4318424632265569,0.5448655096646484
1304247600000000,0.4364200070310112,0.5419049018195552
1304247900000000,0.3164741917795159,0.5450374572699141
1304248200000000,0.212012037458282,0.5279582361104693
1304248500000000,0.1823493553221631,0.498519164676539
1304248800000000,0.1747168831532331,0.4739903048519238
1304249100000000,0.1822232396290766,0.455070094628514
1304249400000000,0.2226195873280079,0.4940764003141109
1304249700000000,0.2116354018679844,0.52102692642756
1304250000000000,0.2086825073329348,0.5368430986104151
1304250300000000,0.2054487646622017,0.5576441826145784
1304250600000000,0.2098781632317114,0.5921981713358031
1304250900000000,0.1882110578794036,0.5712561468566983
1304251200000000,0.1877461679596966,0.5579645969427114
1304251500000000,0.1906906655658434,0.5715312963335277
1304251800000000,0.2050383274355564,0.5965852849498869
1304252100000000,0.1968542084484947,0.6203440499210773
1304252400000000,0.1957517038104655,0.6370971172721456
1304252700000000,0.2057156904791671,0.6639161977307966
1304253000000000,0.1952334884820923,0.6941497896273798
1304253300000000,0.2026350126147386,0.6963379188388235
1304253600000000,0.2869769324978413,0.6757015360976761
1304253900000000,0.3397012568857048,0.6659701263410498
1304254200000000,0.3784913170185199,0.6622413559854308
1304254500000000,0.346627101607025,0.6481864851212675
1304254800000000,0.3379473949257193,0.6455634049113868
1304255100000000,0.3184969864743465,0.6488830504310665
1304255400000000,0.3053796797256634,0.5877996922501314
1304255700000000,0.2896194263913536,0.5708013204850335
1304256000000000,0.3030966010062331,0.6329007412309671
1304256300000000,0.2969494997723182,0.6260630572880141
1304256600000000,0.3244335327538699,0.6223182900975264
1304256900000000,0.3394400918154263,0.6365117311007853
1304257200000000,0.3688992886509439,0.6490547092329391
1304257500000000,0.3698980709251827,0.6657746612005822
1304257800000000,0.3554996680571607,0.6563789807347398
1304258100000000,0.3337587124279931,0.6443391278037383
1304258400000000,0.3515675374740345,0.6363362791243996
1304258700000000,0.4896083078740319,0.850479751226588
1304259000000000,0.5887920847103851,0.9363979492221292
1304259300000000,0.3911332945929562,0.9196971508481346
1304259600000000,0.3027667695533531,0.5713228225707536
1304259900000000,0.3143097337583424,0.5364798789392693
1304260200000000,0.3532747534808225,0.486165746265073
1304260500000000,0.3246387663665181,0.5180172094929323
1304260800000000,0.3100468606385652,0.475755163890486
1304261100000000,0.3005061048600422,0.4838855579444048
1304261400000000,0.3046648652162216,0.4902430334557377
1304261700000000,0.3885533704157216,0.5375713742377042
1304262000000000,0.4307648205682179,0.630398666020008
1304262300000000,0.3371759235604875,0.5882285720940144
1304262600000000,0.3159983766093813,0.5567914591204697
1304262900000000,0.2919953281755623,0.5602260009588678
1304263200000000,0.2738828024262573,0.5558658819142361
1304263500000000,0.2861322628341847,0.5625324480038665
1304263800000000,0.2573265766729662,0.53128558032753
1304264100000000,0.2831886190990817,0.5258878751118963
1304264400000000,0.2324475146009996,0.5096843249821381
1304264700000000,0.2337455029752403,0.5071748805066334
1304265000000000,0.2450006916238544,0.4960256816561648
1304265300000000,0.2447667500049063,0.3437915141461936
1304265600000000,0.241007585673304,0.3882322291690072
1304265900000000,0.2819649068816718,0.4507196018575072
1304266200000000,0.2853670959507737,0.4783990328485674
1304266500000000,0.3266605375519921,0.4901764471818048
1304266800000000,0.3088713847841676,0.4760273051528223
1304267100000000,0.3034947072642498,0.4856408512039412
1304267400000000,0.3209837408023888,0.5111098397694476
1304267700000000,0.33305381276649,0.5101503760167692
1304268000000000,0.3354672184546629,0.5007731570690148
1304268300000000,0.3204694041000589,0.4923288528310263
1304268600000000,0.3041967952113751,0.4833618467081417
1304268900000000,0.3013286388310929,0.4762702394748199
1304269200000000,0.3323536869653223,0.4784121230871352
1304269500000000,0.3308465794543492,0.5011823900394399
1304269800000000,0.3170753987445218,0.4959392200892165
1304270100000000,0.3002683246781076,0.4184483176381577
1304270400000000,0.3121238715865682,0.4155452963462376
1304270700000000,0.281256759431374,0.2492401408462057
1304271000000000,0.3415921822517949,0.2977847573090488
1304271300000000,0.370623162139133,0.3320530255343552
1304271600000000,0.3646991430415371,0.3605636192751942
1304271900000000,0.3537632840796987,0.3867627035787255
1304272200000000,0.3313959512654117,0.3805276636226971
1304272500000000,0.3600347460059788,0.4518442242380502
1304272800000000,0.4048365862455327,0.5278441458537029
1304273100000000,0.4204627027449977,0.5829247293952724
1304273400000000,0.4194637179885374,0.60562919354811
1304273700000000,0.4326128682634312,0.6222919487020588
1304274000000000,0.422681053960396,0.5948394688283014
1304274300000000,0.420015696946927,0.6505896488223581
1304274600000000,0.4557755129514505,0.6448853003161736
1304274900000000,0.4536764338193855,0.6643156430230412
1304275200000000,0.4509773600588354,0.6712438375358833
1304275500000000,0.4628536207596731,0.6927638760597805
1304275800000000,0.4665026179584574,0.704793796172396
1304276100000000,0.4620070352332819,0.703455010579054
1304276400000000,0.4576907490720951,0.7012165920735995
1304276700000000,0.4448755384452423,0.7069024961844455
1304277000000000,0.4409358875489597,0.6992429666924185
1304277300000000,0.4623228859220544,0.706498863792715
1304277600000000,0.4573805293917364,0.706262302861385
1304277900000000,0.4530039934853236,0.7004661025298273
1304278200000000,0.4342109939186501,0.6918299929996263
1304278500000000,0.4278410429339134,0.6833435271710298
1304278800000000,0.4343412409998626,0.6762880435157586
1304279100000000,0.4447693558975432,0.6740170212086869
1304279400000000,0.462224312341975,0.6844149095206786
1304279700000000,0.4609536808183719,0.6851651163140753
1304280000000000,0.4515046899507574,0.6852427301124142
1304280300000000,0.4488979058888544,0.7005791584504473
1304280600000000,0.4502062785936615,0.7215141735539916
1304280900000000,0.4990619827294804,0.7120215532316001
1304281200000000,0.4862413138902215,0.7032003496703898
1304281500000000,0.4523841407477662,0.6483305056505264
1304281800000000,0.3617865501455464,0.5443663943229349
1304282100000000,0.3650234906298453,0.540324254202718
1304282400000000,0.3885307119856147,0.609330447394385
1304282700000000,0.3742240951025934,0.6141809050572626
1304283000000000,0.3730420329928283,0.6281808311362806
1304283300000000,0.3375854811938872,0.6379264066781007
1304283600000000,0.3475703873642627,0.6620894545868996
1304283900000000,0.3640400897553077,0.6909036932029644
1304284200000000,0.3813562211642612,0.7159384520049037
1304284500000000,0.3634954027165979,0.7278415256950965
1304284800000000,0.3665247201362174,0.7317256137126571
1304285100000000,0.3775014221165835,0.7373068464495871
1304285400000000,0.374007662040364,0.7255516343140584
1304285700000000,0.3860058626859486,0.7210733792059854
1304286000000000,0.4084385195069772,0.7183345338375569
1304286300000000,0.4126162578841872,0.7228946969678933
1304286600000000,0.4304812512891262,0.736846335111863
1304286900000000,0.4147300361058108,0.7346547971278716
1304287200000000,0.4123099383809176,0.7422185949504025
1304287500000000,0.3969083746637376,0.7476568798868874
1304287800000000,0.4056419733712913,0.7505974257011605
1304288100000000,0.4092839234450725,0.7563612870985392
1304288400000000,0.3887658407736533,0.740857433307458
1304288700000000,0.3970624773178171,0.7405580914680288
1304289000000000,0.4143284638812488,0.7369986044175456
1304289300000000,0.4145690034636357,0.7447537499346879
1304289600000000,0.4283781459483467,0.7672025281852051
1304289900000000,0.4166735497188924,0.758839710480196
1304290200000000,0.4095296288494105,0.7571795698683794
1304290500000000,0.4192863385563088,0.7543260912129197
1304290800000000,0.3912701684988812,0.7314396127969442
1304291100000000,0.3762042900892544,0.719911349899649
1304291400000000,0.3893651761284147,0.7215580769590106
1304291700000000,0.3783954655946719,0.7264037494857636
1304292000000000,0.3669189568421193,0.7094924040262378
1304292300000000,0.366867702331027,0.6977854608222995
1304292600000000,0.2573151376491739,0.5085275794948023
1304292900000000,0.256158596461909,0.4878817071486292
1304293200000000,0.3038966783910344,0.5448507346487008
1304293500000000,0.3266060892561191,0.5725632025243814
1304293800000000,0.3044706390012285,0.594162792332602
1304294100000000,0.2992056266956734,0.6059909988541801
1304294400000000,0.3235568675959625,0.6437713589879932
1304294700000000,0.360618703011703,0.7687664765380258
1304295000000000,0.3266255624437662,0.7392516207474338
1304295300000000,0.3085067010825967,0.6517677989707291
1304295600000000,0.3465011654887259,0.6450607763380001
1304295900000000,0.3407682397719034,0.6449970781030698
1304296200000000,0.3384700367222388,0.5876273442193174
1304296500000000,0.4468641988646334,0.5877552190873137
1304296800000000,0.5197470502851429,0.6057811093267218
1304297100000000,0.5060640990283687,0.5975585030277331
1304297400000000,0.4843533326802166,0.5986014153039356
1304297700000000,0.4037688852944909,0.5982570636717828
1304298000000000,0.3631518105334122,0.5887586166566909
1304298300000000,0.3345950711004596,0.5524419268451819
1304298600000000,0.4602566236592412,0.5989635579376134
1304298900000000,0.4105972520863467,0.5999532558266991
1304299200000000,0.342303570676504,0.5950061606706658
1304299500000000,0.361249339365418,0.6423618607730357
1304299800000000,0.3784504357626581,0.6654080791108226
1304300100000000,0.4611152863028481,0.6925086167013332
1304300400000000,0.5319035421676848,0.7404247353132671
1304300700000000,0.4721361613425635,0.7375523670517108
1304301000000000,0.4184613290864628,0.6739593362809253
1304301300000000,0.3616026430882071,0.6782057691193324
1304301600000000,0.3532453733422284,0.6558281423285344
1304301900000000,0.3228923444801292,0.6082359487302753
1304302200000000,0.3445172659374992,0.5888144226621388
1304302500000000,0.3179697551912004,0.5812496428276135
1304302800000000,0.2976292893996266,0.5819179613208671
1304303100000000,0.2808295243648863,0.563597602951937
1304303400000000,0.2566538191211504,0.5338847885281486
1304303700000000,0.2495741833911525,0.5091675243216098
1304304000000000,0.2571645913135298,0.4414762290425691
1304304300000000,0.2437709134335711,0.4257962198670828
1304304600000000,0.2664544533084426,0.4696749574523911
1304304900000000,0.2685384495485811,0.4676567631041468
1304305200000000,0.2873417483380752,0.4641141611871444
1304305500000000,0.2942756219058117,0.4564626994494403
1304305800000000,0.327652373911692,0.4905025318219747
1304306100000000,0.2856469545804783,0.4906262142629241
1304306400000000,0.2265482716995095,0.4552306204152336
1304306700000000,0.1960875871679967,0.4081535374244338
1304307000000000,0.2075922539525815,0.4026464266465761
1304307300000000,0.193104284960942,0.4016647068752204
1304307600000000,0.200294934680231,0.401235510640654
1304307900000000,0.1857536574289417,0.3954340387337023
1304308200000000,0.2020577528738821,0.402087825442988
1304308500000000,0.201483183415815,0.3873720444562565
1304308800000000,0.1827029005004711,0.3808560811740324
1304309100000000,0.1453259566361281,0.3836311239181089
1304309400000000,0.1609388210854446,0.3860156182227463
1304309700000000,0.2048550097463835,0.3972575736017676
1304310000000000,0.2219114681137436,0.4189392828318987
1304310300000000,0.1973540354750417,0.4223043317102055
1304310600000000,0.2244629641992343,0.4384695676219992
1304310900000000,0.187043786370457,0.4342317339954435
1304311200000000,0.1772321267727799,0.2242153343138357
1304311500000000,0.2124654401606913,0.1920381450099726
1304311800000000,0.2278000379904777,0.2465891010141976
1304312100000000,0.2249562733983302,0.2926952206056668
1304312400000000,0.2473507424937152,0.3161135761023521
1304312700000000,0.2930368492068329,0.3142004766120672
1304313000000000,0.3031807233508692,0.3177179109999462
1304313300000000,0.2927658076504764,0.3123176987632585
1304313600000000,0.2812203332912612,0.3031298101068111
1304313900000000,0.2769441899598195,0.3034748947395034
1304314200000000,0.2662560653982689,0.2782456938201214
1304314500000000,0.2494782412194235,0.2626448027356085
1304314800000000,0.2759702504292953,0.2714772486633157
1304315100000000,0.277789493828765,0.2620035936476781
1304315400000000,0.2838846469996659,0.243498047356387
1304315700000000,0.2546532563341365,0.2410393132528856
1304316000000000,0.2359410023671409,0.2382352259065139
1304316300000000,0.2067911364047944,0.2351669653687085
1304316600000000,0.1904244657011024,0.2345656306582846
1304316900000000,0.1774513305194702,0.2190557194232019
1304317200000000,0.1373261218083029,0.1957746874742221
1304317500000000,0.1751238607304935,0.2221527583157834
1304317800000000,0.2253872902872704,0.267385589152727
1304318100000000,0.2209862661176915,0.3087354352231175
1304318400000000,0.2534814418591455,0.3385488133119461
1304318700000000,0.254864419104602,0.3691187686442072
1304319000000000,0.2818443500557485,0.3964871608475069
1304319300000000,0.2628566537039358,0.4037127035082473
1304319600000000,0.2274802399881918,0.407087792706819
1304319900000000,0.2116998415265703,0.3729958547403984
1304320200000000,0.2395622975124167,0.3217395916084866
1304320500000000,0.2797396108741964,0.3619010686198214
1304320800000000,0.2677637034168295,0.4170499854736267
1304321100000000,0.2806737215735966,0.4307780618033971
1304321400000000,0.3361735942751049,0.4530100830832557
1304321700000000,0.3063534129018068,0.4306157925407041
1304322000000000,0.322359956541781,0.4461594112674012
1304322300000000,0.2954983868073572,0.456204851747727
1304322600000000,0.2859948296105339,0.4340779644920847
1304322900000000,0.2421701709956938,0.4407972006311724
1304323200000000,0.1853411373372852,0.4245287116446374
1304323500000000,0.1585065580978782,0.323940896130269
1304323800000000,0.1427440364912424,0.2829466692913995
1304324100000000,0.1274841811951914,0.2378841042478132
1304324400000000,0.1547458150244308,0.2522706561965173
1304324700000000,0.165569483290943,0.287897118480767
1304325000000000,0.1816602725800917,0.30729336776223
1304325300000000,0.1924359541695272,0.3306806268126041
1304325600000000,0.2114444417568613,0.3019394674985332
1304325900000000,0.2501791705813705,0.3060138148761147
1304326200000000,0.2352796078052192,0.2885043195926067
1304326500000000,0.1880799681319859,0.2748155887548775
1304326800000000,0.1600650599327825,0.2423115881554487
1304327100000000,0.163221813945083,0.248879562076461
1304327400000000,0.1778501104911058,0.2804797589442058
1304327700000000,0.2093116369392266,0.2741428804045549
1304328000000000,0.2047249621209358,0.3284590546057973
1304328300000000,0.2213086989171993,0.3609192775191059
1304328600000000,0.3063621150865253,0.359351657356004
1304328900000000,0.2686031541441612,0.344743114141151
1304329200000000,0.2547926124271677,0.3711735537567113
1304329500000000,0.2604962305953687,0.4038825175681624
1304329800000000,0.2350931463216289,0.3955673764082825
1304330100000000,0.2251848727012655,0.3837084781281596
1304330400000000,0.2322617101434481,0.3947468892931476
1304330700000000,0.2366154560302659,0.4086382268730668
1304331000000000,0.2332669994198774,0.4471696956381756
1304331300000000,0.2050457135783048,0.4579606800712676
1304331600000000,0.2124992297606106,0.3987144611851034
1304331900000000,0.2396147088908982,0.3484531318460284
1304332200000000,0.2586794190235597,0.3208860592016815
1304332500000000,0.2206700187886811,0.3093571598432603
1304332800000000,0.2340829950555421,0.2971818149959113
1304333100000000,0.2334322185969687,0.361806084631834
1304333400000000,0.2138124357285941,0.3702922184445398
1304333700000000,0.2011322169345716,0.3882973395374263
1304334000000000,0.2034781746124381,0.3821648961527613
1304334300000000,0.1975811482710722,0.4226655194709225
1304334600000000,0.2168674994181845,0.452738863994703
1304334900000000,0.2530600353657072,0.4831464629791298
1304335200000000,0.2332388453915214,0.5279837238313134
1304335500000000,0.1791131065783345,0.5346331341041357
1304335800000000,0.1767161086522933,0.5159904961919723
1304336100000000,0.1605851864638671,0.5004419247352723
1304336400000000,0.1647571827626218,0.4985711024421553
1304336700000000,0.2083787221097777,0.5332487726443103
1304337000000000,0.1972362408683164,0.552516243661517
1304337300000000,0.2034444606437823,0.5610847254764013
1304337600000000,0.2073135074220134,0.5695040234767896
1304337900000000,0.1921845974510544,0.6011583345037246
1304338200000000,0.2263878193440145,0.5869965258118643
1304338500000000,0.2459670002899579,0.5718956440789995
1304338800000000,0.2626150835116076,0.5652031192412963
1304339100000000,0.2400778612698901,0.5412671388888715
1304339400000000,0.223804586537962,0.5451199689083874
1304339700000000,0.2243825551527425,0.5750805331413278
1304340000000000,0.2228939199756894,0.3711202032657699
1304340300000000,0.2136099516814866,0.304239901016615
1304340600000000,0.3772159109755675,0.4931815098371603
1304340900000000,0.5130339168137175,0.6306384309929642
1304341200000000,0.5010062176011543,0.6342742766577136
1304341500000000,0.4827601486670806,0.6427005829652628
1304341800000000,0.3581856113462487,0.6456585100449086
1304342100000000,0.3035204364391446,0.6092613299483691
1304342400000000,0.2702555508649658,0.5317816613652089
1304342700000000,0.2046327239548808,0.4868248433620574
1304343000000000,0.2170845299008841,0.4678357781559117
1304343300000000,0.2385512262716003,0.502719698865242
1304343600000000,0.2447695155614694,0.5133058083083979
1304343900000000,0.2623912066182937,0.5204008644771876
1304344200000000,0.2732045999504452,0.5070205622368569
1304344500000000,0.2910381029784259,0.5044736577789499
1304344800000000,0.278194875163846,0.5191518941070115
1304345100000000,0.2810343657603069,0.5429623754859381
1304345400000000,0.2975690227860616,0.5661161306927616
1304345700000000,0.3164198544729606,0.5776239225722799
1304346000000000,0.3098404916825537,0.5864657205348012
1304346300000000,0.3219621462453251,0.6085689739728832
1304346600000000,0.3157222225459324,0.61942635154923
1304346900000000,0.3104657707976512,0.6294620170357561
1304347200000000,0.333727811185818,0.6407046614834719
1304347500000000,0.3169339256089593,0.6326068640530464
1304347800000000,0.3174428104902821,0.6341324992853541
1304348100000000,0.3079919620594984,0.6111769893773906
1304348400000000,0.2901203540555802,0.5915035097546513
1304348700000000,0.3056357624848052,0.5892463778988626
1304349000000000,0.3127299996838914,0.5810068428733133
1304349300000000,0.3061078400735954,0.5690758052395934
1304349600000000,0.3457418471877326,0.619065889131043
1304349900000000,0.3200802238609921,0.622827108933683
1304350200000000,0.3288021918657413,0.6373362585860902
1304350500000000,0.3920528665384403,0.6285091442039104
1304350800000000,0.4433782885462914,0.6043321132152077
1304351100000000,0.4281918753962143,0.6229103852771032
1304351400000000,0.3827808386964206,0.5927614965673333
1304351700000000,0.3539521719292943,0.5729523578862334
1304352000000000,0.3295810114289745,0.5610570786562139
1304352300000000,0.3361247237192585,0.5731781747101858
1304352600000000,0.3048233352394838,0.5879179520485356
1304352900000000,0.2923470202346518,0.5922841697584795
1304353200000000,0.3016281617892406,0.5850432582204963
1304353500000000,0.3019925127262855,0.606397909058443
1304353800000000,0.2980139812639914,0.6077118564944568
1304354100000000,0.3239641517699218,0.6200731603019198
1304354400000000,0.3357152842296303,0.6325062121244014
1304354700000000,0.3403458981255831,0.6478972594096635
1304355000000000,0.3249066568741972,0.6315182150218561
1304355300000000,0.302788536137836,0.6273406770242693
1304355600000000,0.3078265395218264,0.6248153032050818
1304355900000000,0.3056758038831871,0.4232012338603383
1304356200000000,0.3168941763941329,0.4259603849527229
1304356500000000,0.3105350942508358,0.4296796237637665
1304356800000000,0.327370820513373,0.4443804633895127
1304357100000000,0.3103495652200232,0.4645876919065501
1304357400000000,0.305425934172333,0.4587589008683008
1304357700000000,0.3360513185566516,0.4926016395432437
1304358000000000,0.3353049412469759,0.5019927712394456
1304358300000000,0.3560446227038829,0.5256930239475732
1304358600000000,0.3328479827162902,0.5385267478598745
1304358900000000,0.3133835583401498,0.5527710451029728
1304359200000000,0.3133148301710999,0.5811439467310882
1304359500000000,0.3071949448935655,0.6140054182131913
1304359800000000,0.3035684993587816,0.629103152294777
1304360100000000,0.3030204257429315,0.6359389112488167
1304360400000000,0.297095854198978,0.5976134059224796
1304360700000000,0.3557635262651544,0.6683497453230469
1304361000000000,0.4958646281918746,0.8766464803773104
1304361300000000,0.4433752721760551,0.8908766207533678
1304361600000000,0.3245955191078244,0.8259800186200286
1304361900000000,0.3095438864236362,0.7642096188086951
1304362200000000,0.3163394933757792,0.7534410573833097
1304362500000000,0.3577817034212059,0.7486466981118021
1304362800000000,0.3618529309843409,0.6688294429281352
1304363100000000,0.34238791920864,0.5877741775137513
1304363400000000,0.353618105354722,0.4916050813562047
1304363700000000,0.3643962723098696,0.5225442362371018
1304364000000000,0.3540805502809011,0.5449411647172728
1304364300000000,0.3395843089949691,0.5571885614095748
1304364600000000,0.3334853702845804,0.5618056566513769
1304364900000000,0.3311212937483869,0.5659137138382464
1304365200000000,0.3278687565092436,0.595946767666923
1304365500000000,0.4007110420263743,0.6488084835153503
1304365800000000,0.4391655765457344,0.7144851837495123
1304366100000000,0.3455274018749342,0.6389582041871251
1304366400000000,0.3146880063125365,0.6119307744159652
1304366700000000,0.2904032767156091,0.6055341220954675
1304367000000000,0.3150506602708852,0.6274526924734234
1304367300000000,0.3202956484665442,0.6646605534866827
1304367600000000,0.305268308129679,0.6403650250282196
1304367900000000,0.2919019789971708,0.6041834383279814
1304368200000000,0.2928671513828024,0.5961801740227428
1304368500000000,0.3157648599295684,0.6186319203514756
1304368800000000,0.2925448994785204,0.6426973692696669
1304369100000000,0.2942620045861849,0.7009029269512075
1304369400000000,0.2568512205705586,0.6936211511376507
1304369700000000,0.2666577678533596,0.7076512741926231
1304370000000000,0.2532845699850357,0.7209308519082187
1304370300000000,0.2677895112762087,0.7137873659850866
1304370600000000,0.2629583173359176,0.6948492642404562
1304370900000000,0.279779802280226,0.7099949409944659
1304371200000000,0.2833400900068685,0.7217888077668126
1304371500000000,0.2850285439856061,0.7222178491461073
1304371800000000,0.2842608005983445,0.7160087110607347
1304372100000000,0.2793330968049399,0.7033029298469038
1304372400000000,0.2582643367910192,0.6802922132134581
1304372700000000,0.2600527365386332,0.671184983246615
1304373000000000,0.2486272430311062,0.6512937354350425
1304373300000000,0.2487693126747769,0.6501964518473731
1304373600000000,0.2654958786219071,0.6511994216319175
1304373900000000,0.2609946768648037,0.655705059359192
1304374200000000,0.2557874921336415,0.6026572833114123
1304374500000000,0.301365944955702,0.5956612019112666
1304374800000000,0.3323226158630896,0.596545953584358
1304375100000000,0.341610379844047,0.6372998553374467
1304375400000000,0.3104110365225347,0.6656514624943233
1304375700000000,0.2987084000127661,0.6929930374909592
1304376000000000,0.3147554620887845,0.6741951171026987
1304376300000000,0.2946616356888421,0.6451703642188775
1304376600000000,0.3023327120300552,0.6123187957476457
1304376900000000,0.2495733063484375,0.5378673192336918
1304377200000000,0.2448088146933197,0.5499136727978939
